Entity,Code,Political regime
Czechia,CZE,3
Czechia,CZE,3
Czechia,CZE,3
Czechia,CZE,3
Czechia,CZE,3
Czechia,CZE,3
Czechia,CZE,3
Czechia,CZE,3
Czechia,CZE,3
Czechia,CZE,2
Czechia,CZE,2
Czechia,CZE,3
Czechia,CZE,3
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,0
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,1
Democratic Republic of Congo,COD,1
Democratic Republic of Vietnam,,0
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Democratic Republic of Vietnam,,1
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,1
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,2
Denmark,DNK,2
Denmark,DNK,2
Denmark,DNK,0
Denmark,DNK,0
Denmark,DNK,1
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Denmark,DNK,3
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,0
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Djibouti,DJI,1
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,1
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,1
Dominican Republic,DOM,0
Dominican Republic,DOM,1
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,1
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,0
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,1
Dominican Republic,DOM,0
Dominican Republic,DOM,0
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,1
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Dominican Republic,DOM,2
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
Duchy of Nassau,,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,0
East Germany,OWID_GDR,2
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,0
East Timor,TLS,1
East Timor,TLS,2
East Timor,TLS,2
East Timor,TLS,2
East Timor,TLS,2
East Timor,TLS,2
East Timor,TLS,2
East Timor,TLS,2
East Timor,TLS,2
East Timor,TLS,2
East Timor,TLS,2
East Timor,TLS,2
East Timor,TLS,2
East Timor,TLS,2
East Timor,TLS,2
East Timor,TLS,2
East Timor,TLS,2
East Timor,TLS,2
East Timor,TLS,2
East Timor,TLS,2
East Timor,TLS,2
East Timor,TLS,2
East Timor,TLS,2
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,0
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,0
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
Ecuador,ECU,1
